World|" A top Iranian dissident demanded trial  by jury Wednesday, refusing to be tried by one Hardline judge  on charges including ""acting against state security."""
Sci/Tech|"Advanced Micro Devices Inc. (AMD) is expected to unveil its most powerful desktop processors to date on Tuesday, a few days after rival Intel Corp. disclosed changes to its desktop processor road map."
Business|Oil closed above \$55 a barrel Friday for the first time as traders worried about low stockpiles of heating oil and strong economic growth in China.
Business|"Morgan Stanley and Bear Stearns Cos. said fiscal third-quarter earnings fell, their first declines in more than a year. The results sparked concern that Wall Street profits are slowing, and shares of many securities firms dropped."
Business|"The government has thrown US Airways (UAIRQ.OB: Quote, Profile, Research) a lifeline until the middle of January, agreeing with key lenders to extend financing the "
World|The deaths of five labourers at the construction site of the new airport terminal in Dubai will renew questions about conditions in which migrant workers toil in the United Arab Emirates.
World|"It was rush hour and a young police constable, working a pay-duty shift outside the Royal York Hotel, spotted 45-year-old Sugston Anthony Brookes just minutes before "
Business|" Qwest Communications International Inc. lost  $569 million in the third quarter, in part because of a  $250 million charge that included higher reserves for potential liability from investigations and securities actions, the company said Thursday."
World|" About 1,100 troops from the elite 82nd Airborne Division are being deployed to Afghanistan to beef up security for the October 13 presidential elections, a US defense official said."
Business| Retailer Kmart Holdings Corp. (KMRT.O) on Monday said it finalized a deal to sell 18 of its stores to Home Depot Inc. (HD.N) for  #36;271 million.
Sci/Tech|Federal and industry experts grapple with how to apply CALEA wiretap standards to something that lawmakers didn't anticipate 10 years ago -- voice over IP. Michael Grebb reports from Washington.
Sports|"The Reds are in desperate need for a striker following the injuries to Djibril Cisse and Milan Baros, whilst Luis Garcias hamstring problem has hardly helped matters."
Business|"Gold prices in New York fell from a six-month high after US jobless claims dropped to the lowest in six weeks, spurring speculation that the dollar may gain, boosting the cost of precious metals for buyers holding euros."
World|The Norths political parties are due to meet in Stormont today for talks aimed at reviving the stalled peace process. The talks are designed to prepare the ground for an intense round of make-or-break negotiations 
Business|  A San Diego financial analyst is on trial for bribing an FBI agent and making millions of dollars. Prosecutors claim Anthony Elgindy bribed FBI agents for information on publically traded companies.
Business|"Conrad Black, the embattled press baron, said Thursday he would give up his posts as CEO and chairman of Hollinger Inc., a Canadian holding company, to ease his plan to take the company private."
Business|Hong Kong retail investors have flocked to the US\$3bn listing of shops and car parks by the local Housing Authority with nearly one in ten of the territory #39;s 
Business|"The Rouse Company, the mall developer that has reshaped the nation's landscape, agreed to be acquired by General Growth Properties for \$7.2 billion in cash."
World|"The Palestinian Authority is negotiating with the World Bank and, indirectly, with Israeli representatives, regarding economic and administrative arrangements for the post-disengagement Gaza Strip."
World|"KATHMANDU: Prime Minister Shaukat Aziz has said Pakistan wanted better relations with the South Asian nations and would do whatever possible to bring peace, security and progress in the entire region."
Sports|" Some in boxing were worried Riddick Bowe would get hurt making a comeback after eight years outside the ring. On Saturday night, he was the one doing the hurting."
Business|"Almost a year has passed since the then-Yukos CEO Mikhail Khodorkovsky was jailed. Meanwhile, the oil giant he founded is about to lose its core asset, Yuganskneftegaz, that produces 60 per cent of all its oil."
Business|"Liverpool could be about to be taken over by a new suitor, according to reports."
Sci/Tech|The world #39;s largest mobile phone manufacturer and Europe #39;s largest wireless operator have launched an initiative to simplify Java standards for mobile devices in a move aimed 
Sports|"Best Player: It was hard to argue with Boston #39;s Manny Ramirez, who was recognized as the MVP. A case could be made for at least four or five other Red Sox, but Ramirez made a significant contribution with his bat in every game."
Sci/Tech|" Polish police have broken up a gang of more than 100 hackers who sold pirated music and films, using academic computer systems around the world to store their wares, a police spokeswoman said on Tuesday."
Business|"An above expected chilly winter almost a week away from its official arrival date, with temperature already hovering below freezing; top it with a US government data showing a slight decline in crude and heating oil supplies is a wonderful recipe for "
Business|" Mexican cement company Cemex said on  Monday it had spent about 432 million pounds ( $780 million)  buying an 18.8 percent stake in RMC Group &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=RMC.L target=/stocks/quickinfo/fullquote""&gt;RMC.L&lt;/A&gt; as part of  its planned takeover of its British rival."
Business|"The first US cases of soybean rust, a fungus that hinders plant growth and drastically cuts crop production, were found at two research sites in Louisiana, officials said Wednesday."
Sci/Tech|" Arguably the longest running soap opera drama in the wireless industry has announced its final episode: Verizon Wireless (NYSE: VZ   News) announced plans to acquire assets of a reorganized NextWave Telecom (Pink Sheets: NXLCQ.PK   News), owner of 23 valuable PCS spectrum licenses around the country."
Sci/Tech|Internet users may soon see two new domain name suffixes in their browser window:  quot;.post quot; to identify the postal community and  quot;.
Business|" Coca Cola Co. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=KO.N target=/stocks/quickinfo/fullquote""&gt;KO.N&lt;/A&gt; on Wednesday said  earnings for the remainder of 2004 would lag current  expectations because of weakness in key markets."
Sports|"FOXBORO, Mass.  New England Patriots running back Corey Dillon darted up the middle, bounced off one tackler, then made it a point to crash into two more defenders. It hardly mattered to Dillon that this training camp session ..."
Sci/Tech|" Motorola Inc.  said it will unveil plans this week for a line of outerwear that uses interactive cell phone and portable music technology in snowboarding jackets, in a bid to win over twentysomethings."
World|Secretary of State Colin Powell said Sunday there was still time to resolve a nuclear crisis with North Korea through six-party talks despite Pyongyang #39;s refusal to resume the negotiations.
Sci/Tech|Novell Inc. said it is prepared to use its portfolio of software patents to protect its open-source software products against lawsuits.
Sports|" Jordan Collins was the perfect complement to North Carolina State's outside shooting. With five players making 3 pointers, Collins did all his scoring from the paint, finishing with a career high 17 points to help the 19th ranked Wolfpack beat New Orleans 92 58 on Wednesday night in the first round of the BCA Invitational."
World|At least six Britons are believed to have died in a crash in Jordan near the ancient city of Petra.
Sci/Tech|Said the accused violated the  quot;CAN-SPAM quot; federal law requiring e-mail containing sexually explicit images to be clearly identified.
Sports|"Jon Lieber is not all the way back from his Tommy John surgery of August 2002. His return to full strength is still months away.  quot;I still don #39;t feel 100, quot; Lieber said."
Sci/Tech|"Scientists at CERN (European Organisation for Nuclear Research), the California Institute of Technology (Caltech), AMD, Cisco, Microsoft Research, Newisys, and S2IO have successfully tested a new internet2 land-speed record."
World|"Iran is likely to be given an ultimatum to suspend all uranium enrichment activities, top UK officials say."
World|"Two years after French forces arrived to restore order in turmoil-torn Ivory Coast, a peace agreement between Ivorian rebels and the government of President Laurent Gbagbo is in "
World|"READING, England A teacher says Britain #39;s Prince Harry admitted cheating on an art exam, and she #39;s got a tape recording that proves it."
Sci/Tech|"The gigantic hangar where the space shuttle is prepared for its missions sustained much more damage from Hurricane Frances than initially believed, NASA officials said Tuesday."
Sports|"com. The most storied Buckeye football player in recent memory -- some say for the wrong reasons -- Maurice Clarett has lashed out against Ohio State, claiming he was a "
Business|" Gasoline prices have climbed nearly 8 cents a gallon in the last two weeks because of record high crude oil prices, and they are likely to continue rising, an industry analyst said Sunday."
World|"Six British soldiers have been killed in a helicopter crash in the Czech Republic, a Czech Defence Ministry spokesman says. Andrej Cirtek said the soldiers had been participating in a Czech "
World|"US troops and Iraqi government forces stormed the rebel pockets in the northern city of Mosul on Tuesday to retake police stations and restore order there, the US military and witnesses said."
Sci/Tech|"spyware legislation sails through the House of Representatives, with the bill's sponsor pressing to have both houses approve a law to reign in invasive computer programs by the end of the year. By Michael Grebb."
Business|The German engineering giant Siemens acquires the  BBC's IT unit and lands a 2.7bn euros outsourcing contract with the corporation.
Sci/Tech| A computer chip that is implanted  under the skin won U.S. approval on Wednesday for use in  helping doctors quickly access a patient's medical history.
Business| European equities flirted with 5 month  peaks as hopes that economic growth was sustainable and a small  dip in oil prices helped lure investors back to recent  underperformers such as technology and insurance stocks.
Business|"Federal safety regulators have asked Daimler Chrysler AG to recall 600,000 vehicles, because their wheels could fall off. The vehicles in question are 2000 through 2003 Dodge Durango SUV #39;s and Dakota pick-up trucks."
Sci/Tech|Given that Handango have a catalog of applications that they sell through a range of store fronts hosted for operators and Nokias Preminet does pretty much the same thing todays announcement seems just a little odd.
Sports|Trainer Patrick Biancone says the Lion Heart who will try to get 1 1/4 miles in Saturday #39;s Travers is not the same Lion Heart who failed to get the same distance in the Kentucky Derby 17 weeks ago.
World|" The real objective of Ariel Sharon's offer to withdraw from the Gaza Strip and parts of the West Bank is to freeze Palestinian statehood indefinitely, with U.S. blessing, the prime minister's point man with the Bush administration acknowledged in an interview published Wednesday..."
World| Arsenal's capacity for shooting themselves in the foot in Europe surfaced again as the English champions laboured to a 1 1 draw with Rosenborg.
World| U.S. House of Representatives Majority Leader Tom DeLay of Texas got fellow Republicans on Monday to reverse a recent rule change that would have allowed him to keep his leadership post even if indicted.
Sci/Tech|" Ernie Miller, a 38 year old software developer in Silver Spring, offers a telling clue as to how www.craigslist.org became the Internet's go to place to solve life's vexing problems."
Sports|"Charlotte, NC (Sports Network) - Ahman Green scored three touchdowns, Brett Favre passed for 143 yards and Green Bay took advantage of two key second- half turnovers to win its season opener, 24-14, over the defending NFC champion Carolina Panthers."
World|Kidnapped US journalist Micah Garen was recovering from his ordeal in Iraq Monday after being released on the orders of rebel cleric Moqtada Sadr.
Sci/Tech| The PeopleSoft director who has been leading the defense of the software company's anti takeover measures said Tuesday the company's board is willing to talk about a deal with rival Oracle.
Sci/Tech|"Just in case your powers been out for, oh, about eight months now, heres some exciting news for you: U2 have a new record coming out."
Business|The Spanish bank bidding to buy Abbey National insisted today that a rival offer from UK group HBOS would not necessarily derail its interest.
Sports|Four Washington players will miss the season opener against Seattle Pacific after being suspended for playing in unsanctioned summer games -- a secondary NCAA rules violation.
Sci/Tech|"It may be a small, \$149 step, but Apple Computer #39;s introduction of a U2  quot;digital box set quot;--a downloadable compilation of every song the band has ever recorded--could portend a shift in online-music pricing."
Sci/Tech|Novell's SuSE software joins Red Hat as server option. Also: Is AMD in Dell's future?
Sci/Tech|A new system from Nortel will replace British Telecom #39;s existing distributed infrastructure based on Nortel Meridian private branch exchange products.
Sci/Tech|"On her first day as president-elect of the Massachusetts Institute of Technology, Susan Hockfield declared with sweeping ambition Thursday that she wants "
Sci/Tech|An unlikely union of Halo 2 and Excel has been capturing the interest of statistically minded Xbox Live fans for whom Bungie.net #39;s seven-day online game stats service just isn #39;t detailed enough.
Sci/Tech|A new company thinks it has the answer to the complaints of scientists and engineers looking for high-performance computing (HPC) on the desktop. The Orion Cluster Workstation packs the power of a PC cluster into a desktop-size package using low-power chips and an innovative motherboard design.
Sports|"LONDON What excites us more, the dazzling skills that young players perform on the pitch, or the seemingly bottomless fortunes of the rich entrepreneurs apparently willing to speculate on the clubs?"
Business|" Philippine shares ended higher Wednesday, led by blue chips like Philippine Long Distance Telephone Co., or PLDT, which gained on expectations of favorable third quarter results due tomorrow."
World|"The United States is looking for a reason to act against Iran amid accusations Tehran is secretly developing atomic weapons, Iran #39;s Foreign Minister Kamal Kharrazi said in remarks published on Tuesday."
Sports|"Charlotte, NC (Sports Network) - Carolina Panthers running back DeShaun Foster will miss the rest of the season due to a broken collarbone."
Sci/Tech|"ederal authorities searched computers in six locations yesterday in an attempt to disrupt a network used to trade copies of movies, software, games and music."
Sports|"NASHVILLE, Tennessee (Ticker) -- Dick Vermeil and Jeff Fisher #39;s last meeting was one that will live in NFL lore. Vermeil and Fisher will oppose each other for the first time since Super Bowl XXXIV on Monday "
Business| You #39;ve arrived at your travel destination only to find that your luggage has not. Certain actions can make a big difference in how quickly your bag is recovered or in what kind of reimbursement you #39;ll receive if it #39;s lost.
World|"Yasser Arafat lay critically ill with liver failure today and his condition was not improving, a Palestinian official said, as Israel finalised plans to bury the Palestinian president in the Gaza Strip."
World| Malaysian emergency services rushed to the tightly guarded US embassy in Kuala Lumpur after a powder which police said could be anthrax was found in a letter.
World|"MASOODA Jalal has been clocking up some high mileage on the campaign trail for Afghanistans presidential election. The only woman candidate to stand in the October 9 vote, Jalal "
Sci/Tech|US Federal Communications Commission Chairman Michael Powell on Wednesday said technology and telecommunications companies are racing to develop ways to pipe television 
World|"PONCA CITY, Okla. - Oklahoma City bombing conspirator Terry Nichols will not appeal his state murder convictions for his role in the 1995 bombing of the Oklahoma City federal building, his attorney said Thursday..."
Sports| Erik Ainge and Brent Schaeffer are trying to accomplish a feat that even Peyton Manning couldn't pull off at Tennessee  #151; start at quarterback in the season opener as a freshman.
World|"When Ayatullah Sistani speaks, millions obey. Can the conscience of\the nation make it safe for democracy?"
World|United Nations head Kofi Annan has urged the Security Council to take  quot;prompt action quot; to stop intensifying violence in the Sudan #39;s Darfur region.
Sci/Tech|McAfee's VirusScan Enterprise 8.0i integrates intrusion-prevention services and firewall technology with antivirus software to automatically protect PCs and file servers from new malicious code outbreaks.
Sports|"According to a report in the Toronto Sun, Raptors #39; star Vince Carter will miss at least two exhibition games in order to settle a lawsuit."
Sports|" The San Francisco Giants and catcher Mike Matheny agreed to a  #36;10.5 million three year contract Monday, the latest move to upgrade the team's defense."
Sci/Tech|"17 December 2004 Computer giant Hewlett-Packard and processor maker Intel have ended their costly 10 year partnership to develop Itanium chips for server computers, following lacklustre sales."
Sports|Bode Miller won for the fourth time this season Friday and Daron Rahlves was second -- the first 1-2 finish for US men in a World Cup downhill.
Sports|"VITALI Klitschko successfully defended his World Boxing Council heavyweight crown here on Saturday, stopping Britain #39;s Danny Williams one minute and 26 seconds into the eighth round of their scheduled 12-round fight."
Sports|"The British Grand Prix has been dropped from the provisional calendar of Formula One races for next year, media reports said Thursday."
World|A 36-year-old man is arrested in connection with the murder of French student Amelie Delagrange.
Sci/Tech|Hollywood stepped up its battle against internet pirates yesterday when the Motion Picture Association of America launched a legal battle against the filesharing networks BitTorrent and eDonkey.
Sports|"To say the Sixers had trouble scoring in the first quarter Thursday is like saying a fish has trouble surviving out of water. Of their first 16 shots, the Sixers missed exactly 16."
Business|"The issue that is contentious is a rule that is meant to assure that if an investor offers to buy a share for \$25, no stock will be sold for less until his order is filled."
Sports|"BLOOMFIELD HILLS, United States : As Europe went on a charm offensive to win over the American fans, US captain Hal Sutton was coming to terms with Phil Mickelson #39;s decision not to practice."
Sci/Tech|Number Ten Ox writes  quot;According to The Register the BBC wants help to develop their open source video codec Dirac.  #39;Lead developer Dr.
Sports|"he weather played havoc with the United States Open schedule yesterday, but it did not affect Lindsay Davenport #39;s game. In front of a sparse crowd of no more than several hundred people at "
Business|"One of the countrys biggest insurance firms today announced plans to transfer more than 1,100 jobs to India over the next few years, sparking fears of a crisis in the UK."
Sci/Tech|"The team behind the lost Beagle 2 lander has outlined plans for a third generation craft, Beagle 2: Evolution, that could yet go to Mars."
Sci/Tech|"Nintendo Co., the world #39;s biggest maker of hand-held game machines, raised its shipment forecast for its new handheld console by 40 percent for this year on demand from the US and female gamers in Japan."
Business|"Fewer Americans filed jobless claims last week and worker productivity slowed sharply in the third quarter, government data showed on Thursday, hinting at better conditions in the country #39;s sluggish labor market."
Sci/Tech| Developers get early code for new operating system 'skin' still being crafted.
World|"Australia #39;s foreign minister, Alexander Downer, has wrapped up talks in North Korea on the stand-off over the country #39;s efforts to develop nuclear weapons. "
World|Russian security forces were facing further criticism last night after it was revealed that the two female Chechen suicide bombers who destroyed two planes in August with the loss 
Sci/Tech|"IBM #39;S Blue Gene supercomputer, which is still being installed at Lawrence Livermore National Laboratory, has set an unofficial performance record."
World|"Three people with bullet injuries and over 200 arrests, was the final count of the violent protests in Santiago and other Chilean cities last Saturday, the 31st anniversary of the military coup led by former General Augusto Pinochet."
Business|Oil prices fell sharply yesterday after briefly passing \$54 a barrel amid nagging concerns in the market that the global supply buffer is too thin to handle a significant output disruption.
World|"Sunni Muslims expressed outrage Saturday over an assault by Iraqi National Guard troops, backed by US soldiers, on their most revered mosque in Baghdad."
Sci/Tech|" It changed the lifestyles of a  generation but after a lingering death, the last rites have  been sounded for the revolutionary VHS home video format."
Business|"Soaring energy costs and a surge in food prices contributed to a 1.7 percent rise in U.S. producer prices, the biggest gain in almost 15 years."
Sci/Tech|NEW YORK A spectator with an especially intimate view of human evolution is beginning to tell its story and has so far divulged two quite unexpected findings.
Business|" If the unemployment rate stays at current levels until the election, President Bush stands a much better chance at winning another four years in the White House, a job placement firm reported Monday."
Sci/Tech|"Now that the country is awash in Reagan nostalgia, some observers are predicting\that you will enter politics. Would you like to be president of the United\States?""\\""I would be unelectable. I'm an atheist. As we all know, that is something\people won't accept.""\\""What would you do if Senator Kerry asked you to be his vice president?""\\""I would question his sanity.""\\""Do you ever go to church?""\\""No. I visit my wife's sangha.""\\""So you sometimes practice Buddhism?""\\""I don't claim anything. But my sympathies would be in that direction. I admire\the fact that the central core of Buddhist teaching involves mindfulness and\loving kindness and compassion.""\\So lets get this straight.  He's an a ...\\"
Sci/Tech|Tyrannosaurus rex achieved its massive size due to an enormous growth spurt during its adolescent years.
World|KATHMANDU : Maoist rebels who have cut off Nepal #39;s capital for four days pledged to expand their blockade to the Tibetan border as fresh violence left six people dead.
Sports|" The Yankees have held discussions with the Texas Rangers about trading Esteban Loaiza for prospects, but both sides have reservations. "
World|" Democrat John Kerry links the cost of the Iraq war to problems at home and vows in a new television ad to both ""defend America and fight for the middle class.""  ""200 billion dollars. That's what we are spending in Iraq because George Bush chose to go it alone,"" Kerry says in the ad, to start airing Monday in 13 competitive states where he is on the air..."
Business|"Many of the young soldiers at Fort Benning thought they were purchasing an investment product after they listened to the agent #39;s spiel, but they really bought term life insurance at less-than-bargain rates."
Business|"British Airways had to cancel six more flights today but promised to cope with the Bank Holiday rush over the weekend. The airline, which has suffered with plane "
Sci/Tech|" The Forest Service exaggerated the effect of wildfires on California spotted owls in justifying a planned increase in logging in the Sierra Nevada, according to a longtime agency expert who worked on the plan."
Business|"The head of Smart cars denies rumours that the loss-making firm may be sold, or even closed down, by parent group DaimlerChrysler."
World|"As U.S. deaths in Iraq surpassed 1,000, Pentagon officials said insurgents controlled important parts of central Iraq."
World|"Islamabad: As Pervez Musharraf completed five years of his rule, Pakistan today  quot;successfully quot; testfired its  quot;indigenously built quot; intermediate range ballistic missile  #39;Hatf-V #39; capable of carrying nuclear warheads with a strike range of 1500 km, that could "
Business|"Its mid-morning and a cold breeze scuttles leaves and small debris past Kenny Banks as he stands in the shade of Kmarts entrance, ringing his bell."
World|President Pervez Musharraf #39;s proposals to solve the Kashmir dispute has been called a  quot;betrayal quot; by opposition groups in Pakistan.
World| Lebanese editorials on Saturday rued  parliament's decision to amend the constitution to extend  Syrian backed President Emile Lahoud's term despite strong  objections from Washington and the United Nations.
Sports|"Koy Detmer took a knee for the final time, the clock struck 0:00 and the Eagles had won it and done it. They had cut down the Giants 27-6 with a run of 20 straight points "
Business|" OPEC cannot rule out cutting oil production if oil prices slide further before the producer group meets next Friday, a senior OPEC delegate said on Friday."
Sports| Carl Krauser scored all but two of his 17 points at the free throw line to lead No. 11 Pittsburgh to a 70 51 victory over Memphis on Tuesday night in the Jimmy V Classic.
Sci/Tech|The OFT refers Apple's iTunes to the European Commission on the grounds that it over-charges UK customers.
Business| Record high oil prices and disappointing economic data sent stocks lower Tuesday morning. The price of crude oil for November delivery ran up 77 cents to  $50.
World|A general strike called by students in the state to protest against rebel bombings brings life to a standstill.
World|" Little noticed in this month's election was that the nation's third biggest vote getter, behind only President Bush and John Kerry, was Sen. Barbara Boxer, a fiery California Democrat who proudly wears her liberalism on her sleeve."
Sci/Tech|" Microsoft Corp. &lt;MSFT.O&gt; said it will  begin selling a stripped down, low cost version of its Windows  XP operating system in the emerging markets of Indonesia,  Malaysia and Thailand in order to spread the use of computing  and develop technology markets."
Sci/Tech|"By EMMA ROSS    MUNICH, Germany (AP) -- There's more good news for chocolate lovers. Scientists have found that eating dark chocolate appears to improve the function of important cells lining the wall of blood vessels for at least three hours..."
World| A key witness in the trial over the murder of British backpacker Caroline Stuttle said he saw a man running from the bridge after the victim fell to her death but that man was not the accused.
Sports|"Pedro Martinez is one of the top free agents this offseason, but his scenario is one where the veteran right-hander #39;s value to the Red Sox is higher than it is to any other team, and in turn "
Sports|"The Bears offense continues to be more offensive than anything else, but the defense and special teams each chipped to lead the Bears for their third straight win."
Business|"thirds of Food and Drug Administration scientists surveyed two years ago lacked confidence that the FDA adequately monitors the safety of prescription drugs, a report released Thursday shows."
Sci/Tech|The Nintendo DS includes a touch-sensitive screen and is geared for an older crowd.
World|Supreme Court Chief Justice Rehnquist is in hospital after undergoing throat surgery for thyroid cancer.
World| Kuwait has promised to leave no stone unturned to ensure the safe return of the three Indians who were taken hostage in Iraq.
Sports|" If Reggie Jackson is forever baseball #39;s Mr. October, Vijay Singh has become golf #39;s calendar boy for August. And September."
Sports|"Zurich, Switzerland (Sports Network) - FIFA will launch an investigation into the racist chants Spanish fans aimed at black English players during Wednesday #39;s friendly at the Bernabeu in Madrid."
World|The threat of execution hung over a Briton and two American hostages as their Islamic militant captors #39; 48-hour deadline for the US-led coalition to free all Iraqi female detainees was due to expire on Monday.
Sports|The Team India think tank has put its foot in the mouth again by replacing a specialist opener Akash Chopra by the ODI specialist Yuvraj Singh.
Sci/Tech|"To handle the demands of the next-generation Internet, a new layer of intelligent nodes and services needs to grow over the existing Internet structure, said Intel Corp."
Sci/Tech|"roundup Plus:  Samsung to put hard drives in phones...IDC says external disk storage up...Lawmakers to vote on spyware, piracy bills."
Sci/Tech|"When Cisco Systems unveiled its latest and greatest network router in May, it trumpeted the event as a watershed. Having grown from start-up to industry behemoth over the past two decades, the company claimed "
Business| Early indicators were mixed for North American stock markets Monday as investors weighed the impact of an expected US interest rate hike and a  $10.3 billion US merger in the technology sector.
Business|"In an attempt to create a state energy leviathan, Russia #39;s natural gas monopoly Gazprom said Tuesday that it would bid for the prize oil assets of the crumbling oil giant Yukos, the country #39;s No."
Sports|Arsene Wenger says Arsenal #39;s loss of form adds up to a crisis at Highbury but believes the feeling inside the club remains optimistic.
Sports|Totmianina fell to the ice at the event in Pittsburgh on Saturday when her partner Maxim Marinin was performing a one-handed lift.
Sports|Arsene Wenger faces a difficult choice over whether to keep faith with keeper Manuel Almunia or bring back Jens Lehmann for tomorrow #39;s crunch Champions League match with Rosenborg.
World|"VIENTIANE, Laos China moved yet another step closer in cementing its economic and diplomatic relationships with Southeast Asia today when Prime Minister Wen Jiabao signed a trade accord at a regional summit that calls for zero tariffs on a wide range of "
Sports|"US national team candidates expected to begin training in Los Angeles this week for the start of the final round of World Cup qualifying. Instead, the training camp has been postponed because of a contract dispute between the US Soccer Federation and the US National Soccer Team Players Association."
Business|"  There #39;s little doubt that the Federal Open Market Committee will raise its short term interest rate target by a quarter percentage point at Wednesday #39;s meeting, economists and traders say."
Sports|" Top seed Amelie Mauresmo reached the  semifinals of the Linz Open when she continued her run of  success against Ai Sugiyama by beating the defending champion  6 2, 6 4 Friday."
Business|"Interstate Bakeries Corp. (IBC.N: Quote, Profile, Research) on Wednesday filed for bankruptcy after struggling with more than \$1.3 billion in debt and weak demand for bread products "
Business|" Oil prices tumbled to an 11 week low  below  $45 a barrel on Thursday, deepening a dramatic slide  after an increase in U.S. heating oil stocks eased worries of a  winter supply squeeze."
Sports|" A 29 year old Maryland man was charged with theft after calling NFL players Donovan McNabb, Darrell Green and Warren Sapp and convincing them to wire him money."
World|Asier del Horno's early goal gives Spain victory in an ill-tempered friendly.
World|US President Bush and French President Chirac are among the first to send condolences for the Palestinian leader's death.
World| OTTAWA (CP)   A group which advocates legalized marijuana says a new poll shows federal pot policies are out of touch with public opinion.
Business|"Myers Squibb Co., which has lost US patent protection on eight of its drugs since 2000, said third quarter earnings fell 16 percent as costs rose and sales of the Pravachol cholesterol treatment fell."
Sports|The New York Yankees turned a long day into a productive one -- at the plate and in the AL East standings.
Business|"Two weeks ago, we got to see a glimpse of Circuit City #39;s (NYSE: CC) second-quarter numbers when the electronics retailer pre-announced that sales had ticked up nearly 9 to \$2."
Sci/Tech|"The traveling  #39; #39;Windows on Wheels quot; exhibition, parked at dusk outside the Micro Center electronics palace on Memorial Drive, is jam-packed with "
Sports| It wasn't hard for college basketball coaches to get to know NCAA president Myles Brand. He went and met them.
Business|"CARACAS : An audit of last Sunday #39;s recall vote in Venezuela, which favored keeping President Hugo Chavez in office, found no evidence of fraud, as the opposition had charged, electoral officials said."
World| Iraq's interim Prime Minister  Iyad Allawi declared martial law on Sunday and said a U.S. led  military offensive against the rebel held city of Falluja could  not be delayed much longer.
World|Opposition leaders accused the government of arresting exit-poll takers and turning away election observers during a referendum yesterday on whether to allow authoritarian President Alexander Lukashenko to run for a third term.
World|"The United States killed with its veto power on Tuesday another Arab draft UN Security Council resolution. Germany, Britain and Romania abstained from the vote on the draft proposed by Algeria, Tunisia and Pakistan."
Sports|SHARES in Manchester United will come under pressure after the apparent collapse of a controversial 780m bid by American sports mogul Malcolm Glazer.
Sports| Beach bum or quarterback? Richard Kovalcheck is out to prove he can be both for the University of Arizona football team. The redshirt freshman #39;s laid back demeanor was not appreciated by last year #39;s 
Sci/Tech|"Asking questions about the quantum universe is a fool's game: one cannot get a single answer, only a probability. A committee of particle physicists bounced this concept around a table to pose the top nine questions, and a probable path to answering them."
Sci/Tech|"IronPort Systems has launched the latest version of its IronPort C-Series E-mail Security Appliance, adding Virus Outbreak Filters that the company said could respond to new virus outbreaks within minutes."
World|UN judges Friday appointed two British lawyers to run the defense for former Yugoslav President Slobodan Milosevic to prevent further delays to his war crimes trial because of his poor health.
Sci/Tech|"Design and Coding for the Complete Package - WMW Conf 7\\Roger Sooley from CompStar was up first, his forum name is ""rogerd"". He first goes into the question about building the software yourself or using a pre-built software application. The first question you need to ask is ""is your business ..."
Business|Six former Enron and Merrill Lynch executives were accused Tuesday of disguising a \$7 million loan as a sale of energy-producing barges to  quot;help Enron out of a jam quot; and artificially boost its revenue.
Sci/Tech|I was just shy of a year and a half old when John F. Kennedy was killed by an assassin #39;s bullet 41 years ago this week. But like so many of my generation - the so-called baby boomers - I believe 
Sports|"  Maybe they should move tonight's women's singles final to the middle of Red Square and play on a real hardcourt, and use Arthur Ashe Stadium for the Queens neighborhood tennis championship. The Russians took over Paris in June, and now they own Gotham, too."
Business|" A month end sales blitz of incentives by General Motors Corp.  and Ford Motor Co.  to clear out older vehicles will spur a slight rise in U.S. car and truck sales for September, analysts said."
Sports|" The Lightning have signed captain Dave Andreychuk to a one year contract, the Stanley Cup champions announced today. Terms were not disclosed."
Business|"In the history of ambitious bridge projects, doubt -- and the controversy that stems from it -- tends to make regular appearances."
World|Two aid workers are killed in Sudan's Darfur region after their vehicle hit a landmine.
Sports|"With Randy Moss relegated to two snaps of decoy duty, Daunte Culpepper and the Minnesota Vikings shifted gears and grinded one out against the Tennessee Titans."
Sports|"Perilously close to being on the wrong side of a 1986 ALCS-in-reverse, the Red Sox got their biggest home run of the year from their most clutch performer of the past two seasons."
Sports|Ohio State's national championship win over Miami in 2002 is the only time in recent memory that the college football season has ended absolutely free of controversy.
Sci/Tech|Aircraft giant may argue against European antitrust regulators' order to make Microsoft give secrets to rivals.
World|"At least two Israeli occupation soldiers are receiving medical treatment after a bomb, said to be planted by the Palestinian resistance, exploded near an Israeli army base in the central Gaza Strip."
Sci/Tech|" International Business Machines Corp.  on Wednesday said it has developed the world's fastest  computer, putting it back on top after a Japanese supercomputer  claimed the title some two years ago."
Sci/Tech|"OCTOBER 12, 2004 (MACCENTRAL) - Hopinkton, Mass.-based EMC Corp. announced today that it has acquired Retrospect backup software maker Dantz Development Corp."
Sci/Tech|"Beginning in December, NEC will rent out SX-8s for about \$11,000 per month. The single-node model, with up to eight CPUs, has a peak performance of 128 gigaflops."
Sci/Tech|"Inside    Varsity Group Inc. 's 11th-floor headquarters in the District, clutter twentysomethings in jeans are doubled and tripled up in small offices. A rear wall is about to be knocked down to make more room. For the first time in four years, the e-commerce company is bursting at the seams."
Sports|Some things never change. Manchester City are still looking for their first win at Old Trafford in three decades. Kevin Keegan is still moved to tears whenever he encounters Sir Alex Ferguson and Alan Smith 
